seed,cenario,sample,y_true,y_pred,prob_0,prob_1,prob_2
42,EffNet_Original + EffNet_RecPlot,14,0,0,0.9848653078079224,0.012784196995198727,0.002350493799895048
42,EffNet_Original + EffNet_RecPlot,15,0,0,0.5494301915168762,0.43323513865470886,0.017334681004285812
42,EffNet_Original + EffNet_RecPlot,16,0,0,0.7589675188064575,0.011842560023069382,0.2291899174451828
42,EffNet_Original + EffNet_RecPlot,17,0,0,0.9872680902481079,0.0016690364573150873,0.011062863282859325
42,EffNet_Original + EffNet_RecPlot,18,1,1,0.028216563165187836,0.9661498665809631,0.0056335884146392345
42,EffNet_Original + EffNet_RecPlot,19,1,1,0.0019192215986549854,0.9973732233047485,0.0007075573084875941
42,EffNet_Original + EffNet_RecPlot,20,1,1,0.020990408957004547,0.9732657670974731,0.005743817891925573
42,EffNet_Original + EffNet_RecPlot,21,1,1,0.020500948652625084,0.7164626121520996,0.26303642988204956
42,EffNet_Original + EffNet_RecPlot,22,1,1,0.004708235152065754,0.9920604825019836,0.0032312716357409954
42,EffNet_Original + EffNet_RecPlot,23,1,1,0.01333880890160799,0.9724465012550354,0.014214704744517803
42,EffNet_Original + EffNet_RecPlot,24,1,1,0.0038671521469950676,0.9763696789741516,0.0197631623595953
42,EffNet_Original + EffNet_RecPlot,25,1,1,0.004304036498069763,0.989233136177063,0.0064628273248672485
42,EffNet_Original + EffNet_RecPlot,26,1,1,0.007640518248081207,0.977807343006134,0.014552101492881775
42,EffNet_Original + EffNet_RecPlot,27,1,1,0.07529930025339127,0.917921781539917,0.006778900045901537
42,EffNet_Original + EffNet_RecPlot,28,1,1,0.02367926761507988,0.964730978012085,0.011589743196964264
42,EffNet_Original + EffNet_RecPlot,29,1,1,0.0046341149136424065,0.9786673188209534,0.016698535531759262
42,EffNet_Original + EffNet_RecPlot,30,1,1,0.026031415909528732,0.8777738809585571,0.09619473665952682
42,EffNet_Original + EffNet_RecPlot,31,1,1,0.06946604698896408,0.7799668908119202,0.15056709945201874
42,MobileNet_Original + MobileNet_Original,0,0,0,0.6453418135643005,0.2857622504234314,0.06889598816633224
42,MobileNet_Original + MobileNet_Original,1,0,1,0.39283740520477295,0.5647121667861938,0.04245051369071007
42,MobileNet_Original + MobileNet_Original,2,0,0,0.7121384143829346,0.18112380802631378,0.10673778504133224
42,MobileNet_Original + MobileNet_Original,3,0,1,0.3213501572608948,0.6230376958847046,0.055612172931432724
42,MobileNet_Original + MobileNet_Original,4,0,0,0.9433785080909729,0.02392813377082348,0.03269340842962265
42,MobileNet_Original + MobileNet_Original,5,0,0,0.9950945377349854,0.0021817360538989305,0.002723777899518609
42,MobileNet_Original + MobileNet_Original,6,0,0,0.9904412031173706,0.006206267513334751,0.0033525689505040646
42,MobileNet_Original + MobileNet_Original,7,0,1,0.45039141178131104,0.45165249705314636,0.09795603156089783
42,MobileNet_Original + MobileNet_Original,8,0,0,0.5084570050239563,0.19980202615261078,0.29174095392227173
42,MobileNet_Original + MobileNet_Original,9,0,0,0.6122277975082397,0.24438723921775818,0.14338497817516327
42,MobileNet_Original + MobileNet_Original,10,0,0,0.8187131285667419,0.1347387284040451,0.04654820263385773
42,MobileNet_Original + MobileNet_Original,11,0,0,0.9534066319465637,0.022347738966345787,0.024245617911219597
42,MobileNet_Original + MobileNet_Original,12,0,0,0.7956603169441223,0.03921140357851982,0.16512829065322876
42,MobileNet_Original + MobileNet_Original,13,0,0,0.680646538734436,0.09309937804937363,0.22625413537025452
42,MobileNet_Original + MobileNet_Original,14,0,0,0.9772045016288757,0.01013541966676712,0.012660101987421513
42,MobileNet_Original + MobileNet_Original,15,0,0,0.689369261264801,0.029132165014743805,0.28149861097335815
42,MobileNet_Original + MobileNet_Original,16,0,2,0.33382099866867065,0.15089279413223267,0.5152862668037415
42,MobileNet_Original + MobileNet_Original,17,0,0,0.6336771845817566,0.03934908285737038,0.3269737660884857
42,MobileNet_Original + MobileNet_Original,18,1,1,0.021069036796689034,0.962541401386261,0.016389580443501472
42,MobileNet_Original + MobileNet_Original,19,1,1,0.0008667142828926444,0.9981045126914978,0.0010287585901096463
42,MobileNet_Original + MobileNet_Original,20,1,1,0.007683297153562307,0.9810938835144043,0.01122286356985569
42,MobileNet_Original + MobileNet_Original,21,1,1,0.039371274411678314,0.8271601796150208,0.13346853852272034
42,MobileNet_Original + MobileNet_Original,22,1,1,0.025591151788830757,0.9384725093841553,0.035936374217271805
42,MobileNet_Original + MobileNet_Original,23,1,1,0.031142549589276314,0.922799825668335,0.046057671308517456
42,MobileNet_Original + MobileNet_Original,24,1,1,0.09615188091993332,0.7079690098762512,0.19587908685207367
42,MobileNet_Original + MobileNet_Original,25,1,1,0.00461828475818038,0.9646597504615784,0.03072195127606392
42,MobileNet_Original + MobileNet_Original,26,1,1,0.021443704143166542,0.8941014409065247,0.08445481956005096
42,MobileNet_Original + MobileNet_Original,27,1,1,0.02581009641289711,0.9031266570091248,0.07106324285268784
42,MobileNet_Original + MobileNet_Original,28,1,1,0.07680220901966095,0.8529091477394104,0.07028868049383163
42,MobileNet_Original + MobileNet_Original,29,1,1,0.013379315845668316,0.9494176506996155,0.03720296174287796
42,MobileNet_Original + MobileNet_Original,30,1,1,0.11143506318330765,0.7216314077377319,0.1669335663318634
42,MobileNet_Original + MobileNet_Original,31,1,1,0.05435279756784439,0.8926363587379456,0.05301084369421005
42,MobileNet_RecPlot + MobileNet_RecPlot,0,0,2,0.2938881814479828,0.24779784679412842,0.4583140015602112
42,MobileNet_RecPlot + MobileNet_RecPlot,1,0,2,0.04877732694149017,0.01505289226770401,0.9361697435379028
42,MobileNet_RecPlot + MobileNet_RecPlot,2,0,2,0.07742595672607422,0.01320563443005085,0.9093683958053589
42,MobileNet_RecPlot + MobileNet_RecPlot,3,0,0,0.7669855952262878,0.054184556007385254,0.1788298636674881
42,MobileNet_RecPlot + MobileNet_RecPlot,4,0,0,0.9913688898086548,0.004593870602548122,0.004037277307361364
42,MobileNet_RecPlot + MobileNet_RecPlot,5,0,0,0.9943395256996155,0.0020860363729298115,0.0035744570195674896
42,MobileNet_RecPlot + MobileNet_RecPlot,6,0,0,0.9792212247848511,0.0067499917931854725,0.014028789475560188
42,MobileNet_RecPlot + MobileNet_RecPlot,7,0,1,0.007876737974584103,0.9899916648864746,0.0021316208876669407
42,MobileNet_RecPlot + MobileNet_RecPlot,8,0,0,0.4436425566673279,0.35153353214263916,0.20482394099235535
42,MobileNet_RecPlot + MobileNet_RecPlot,9,0,0,0.49985820055007935,0.40667492151260376,0.09346690028905869
42,MobileNet_RecPlot + MobileNet_RecPlot,10,0,0,0.9148434996604919,0.019211169332265854,0.06594531238079071
42,MobileNet_RecPlot + MobileNet_RecPlot,11,0,1,0.2584396302700043,0.6601626873016357,0.08139766752719879
42,MobileNet_RecPlot + MobileNet_RecPlot,12,0,0,0.9773664474487305,0.008380236104130745,0.014253359287977219
42,MobileNet_RecPlot + MobileNet_RecPlot,13,0,0,0.6400449872016907,0.014589441008865833,0.3453655540943146
42,MobileNet_RecPlot + MobileNet_RecPlot,14,0,0,0.862494707107544,0.08185572177171707,0.05564962327480316
42,MobileNet_RecPlot + MobileNet_RecPlot,15,0,1,0.18255311250686646,0.5606903433799744,0.2567565143108368
42,MobileNet_RecPlot + MobileNet_RecPlot,16,0,0,0.5329529643058777,0.2873336970806122,0.1797133833169937
42,MobileNet_RecPlot + MobileNet_RecPlot,17,0,0,0.9880245327949524,0.004823535680770874,0.00715184910222888
42,MobileNet_RecPlot + MobileNet_RecPlot,18,1,1,0.0572843961417675,0.9346535205841064,0.008062039501965046
42,MobileNet_RecPlot + MobileNet_RecPlot,19,1,1,0.09715536236763,0.8454118371009827,0.057432789355516434
42,MobileNet_RecPlot + MobileNet_RecPlot,20,1,1,0.004183076322078705,0.9917543530464172,0.00406260509043932
42,MobileNet_RecPlot + MobileNet_RecPlot,21,1,1,0.15787777304649353,0.6840689182281494,0.15805332362651825
42,MobileNet_RecPlot + MobileNet_RecPlot,22,1,1,0.11973872780799866,0.8221138715744019,0.05814748257398605
42,MobileNet_RecPlot + MobileNet_RecPlot,23,1,1,0.1487474888563156,0.6132122874259949,0.23804020881652832
42,MobileNet_RecPlot + MobileNet_RecPlot,24,1,1,0.08076225966215134,0.8933649063110352,0.025872815400362015
42,MobileNet_RecPlot + MobileNet_RecPlot,25,1,1,0.12480714172124863,0.8479709625244141,0.027221892029047012
42,MobileNet_RecPlot + MobileNet_RecPlot,26,1,1,0.15808621048927307,0.8030012249946594,0.03891254588961601
42,MobileNet_RecPlot + MobileNet_RecPlot,27,1,1,0.19164372980594635,0.5672953128814697,0.24106097221374512
42,MobileNet_RecPlot + MobileNet_RecPlot,28,1,1,0.11330299824476242,0.730519711971283,0.1561773121356964
42,MobileNet_RecPlot + MobileNet_RecPlot,29,1,1,0.0018352000042796135,0.9790594577789307,0.019105374813079834
42,MobileNet_RecPlot + MobileNet_RecPlot,30,1,1,0.06882674247026443,0.9097732305526733,0.021400021389126778
42,MobileNet_RecPlot + MobileNet_RecPlot,31,1,1,0.008803543634712696,0.9860366582870483,0.005159792955964804
42,EffNet_Original + EffNet_Original,0,0,0,0.8765085935592651,0.11477494984865189,0.008716500364243984
42,EffNet_Original + EffNet_Original,1,0,0,0.9785452485084534,0.007418002001941204,0.014036797918379307
42,EffNet_Original + EffNet_Original,2,0,0,0.9982330799102783,0.0012714180629700422,0.0004955105832777917
42,EffNet_Original + EffNet_Original,3,0,0,0.7748284935951233,0.13006004691123962,0.09511149674654007
42,EffNet_Original + EffNet_Original,4,0,0,0.997782289981842,0.0013042824575677514,0.0009134015999734402
42,EffNet_Original + EffNet_Original,5,0,0,0.9986679553985596,0.0003849748463835567,0.0009470787481404841
42,EffNet_Original + EffNet_Original,6,0,0,0.9957325458526611,0.0030758315697312355,0.0011916386429220438
42,EffNet_Original + EffNet_Original,7,0,2,0.28028637170791626,0.2178131341934204,0.5019004940986633
42,EffNet_Original + EffNet_Original,8,0,0,0.7884719967842102,0.1896064728498459,0.021921517327427864
42,EffNet_Original + EffNet_Original,9,0,0,0.9283133745193481,0.00631337845697999,0.06537329405546188
42,EffNet_Original + EffNet_Original,10,0,0,0.9994876384735107,0.00020899801165796816,0.00030341302044689655
42,EffNet_Original + EffNet_Original,11,0,0,0.9205613732337952,0.001079820329323411,0.07835885882377625
42,EffNet_Original + EffNet_Original,12,0,0,0.9935712814331055,0.002195978770032525,0.004232779610902071
42,EffNet_Original + EffNet_Original,13,0,0,0.9954406023025513,0.001560388831421733,0.00299900327809155
42,EffNet_Original + EffNet_Original,14,0,0,0.9994301795959473,0.0002604223554953933,0.0003094208659604192
42,EffNet_Original + EffNet_Original,15,0,0,0.9760117530822754,0.004571391269564629,0.019416887313127518
42,EffNet_Original + EffNet_Original,16,0,0,0.9860615730285645,0.0025170131120830774,0.0114214438945055
42,EffNet_Original + EffNet_Original,17,0,0,0.9965944886207581,0.0007660694536752999,0.0026393956504762173
42,EffNet_Original + EffNet_Original,18,1,1,0.03887905552983284,0.951117992401123,0.010002979077398777
42,EffNet_Original + EffNet_Original,19,1,1,0.00047064630780369043,0.9991728663444519,0.00035646703327074647
42,EffNet_Original + EffNet_Original,20,1,1,0.0031564838718622923,0.9950915575027466,0.0017519373213872313
42,EffNet_Original + EffNet_Original,21,1,1,0.025189783424139023,0.8200742602348328,0.1547359824180603
42,EffNet_Original + EffNet_Original,22,1,1,0.0028243795968592167,0.995508074760437,0.0016675954684615135
42,EffNet_Original + EffNet_Original,23,1,1,0.0013251191703602672,0.9959030747413635,0.0027718492783606052
42,EffNet_Original + EffNet_Original,24,1,1,0.003361690556630492,0.9575095176696777,0.03912875056266785
42,EffNet_Original + EffNet_Original,25,1,1,0.00828946940600872,0.9787970781326294,0.012913469225168228
42,EffNet_Original + EffNet_Original,26,1,1,0.007391904015094042,0.9871892333030701,0.005418835207819939
42,EffNet_Original + EffNet_Original,27,1,1,0.0012957542203366756,0.9960753917694092,0.0026288642548024654
42,EffNet_Original + EffNet_Original,28,1,1,0.006959093734622002,0.9908913969993591,0.002149563981220126
42,EffNet_Original + EffNet_Original,29,1,1,0.004991334863007069,0.9840399622917175,0.010968695394694805
42,EffNet_Original + EffNet_Original,30,1,1,0.04812968894839287,0.7597169876098633,0.19215330481529236
42,EffNet_Original + EffNet_Original,31,1,1,0.13799913227558136,0.5612565875053406,0.30074435472488403
42,EffNet_RecPlot + EffNet_RecPlot,0,0,2,0.3030259907245636,0.011699176393449306,0.6852748394012451
42,EffNet_RecPlot + EffNet_RecPlot,1,0,0,0.4983300566673279,0.0913844034075737,0.41028550267219543
42,EffNet_RecPlot + EffNet_RecPlot,2,0,0,0.6753495931625366,0.016068771481513977,0.308581680059433
42,EffNet_RecPlot + EffNet_RecPlot,3,0,0,0.9726743102073669,0.008867147378623486,0.01845853589475155
42,EffNet_RecPlot + EffNet_RecPlot,4,0,0,0.9947987794876099,0.002130853245034814,0.0030703693628311157
42,EffNet_RecPlot + EffNet_RecPlot,5,0,0,0.9691038131713867,0.00863654725253582,0.02225971221923828
42,EffNet_RecPlot + EffNet_RecPlot,6,0,0,0.9570484161376953,0.017768608406186104,0.025182902812957764
42,EffNet_RecPlot + EffNet_RecPlot,7,0,1,0.002782242139801383,0.9965465068817139,0.0006712881149724126
42,EffNet_RecPlot + EffNet_RecPlot,8,0,0,0.9609848260879517,0.01617227867245674,0.02284289337694645
42,EffNet_RecPlot + EffNet_RecPlot,9,0,0,0.7902699708938599,0.018516292795538902,0.1912137120962143
42,EffNet_RecPlot + EffNet_RecPlot,10,0,0,0.9966716170310974,0.00165611132979393,0.0016722759464755654
42,EffNet_RecPlot + EffNet_RecPlot,11,0,1,0.28473737835884094,0.6957611441612244,0.01950143836438656
42,EffNet_RecPlot + EffNet_RecPlot,12,0,0,0.9583772420883179,0.00941919069737196,0.032203562557697296
42,EffNet_RecPlot + EffNet_RecPlot,13,0,2,0.3129223883152008,0.00847681239247322,0.6786007881164551
42,EffNet_RecPlot + EffNet_RecPlot,14,0,0,0.9703004956245422,0.025307973846793175,0.004391567315906286
42,EffNet_RecPlot + EffNet_RecPlot,15,0,1,0.12284858524799347,0.8618989586830139,0.015252476558089256
42,EffNet_RecPlot + EffNet_RecPlot,16,0,0,0.5318735241889954,0.02116810716688633,0.44695839285850525
42,EffNet_RecPlot + EffNet_RecPlot,17,0,0,0.9779416918754578,0.0025720035191625357,0.019486330449581146
42,EffNet_RecPlot + EffNet_RecPlot,18,1,1,0.01755407266318798,0.9811817407608032,0.0012641982175409794
42,EffNet_RecPlot + EffNet_RecPlot,19,1,1,0.0033677970059216022,0.9955735802650452,0.0010586476419121027
42,EffNet_RecPlot + EffNet_RecPlot,20,1,1,0.03882433846592903,0.9514399766921997,0.009735699743032455
42,EffNet_RecPlot + EffNet_RecPlot,21,1,1,0.015812115743756294,0.6128509640693665,0.3713369071483612
42,EffNet_RecPlot + EffNet_RecPlot,22,1,1,0.006592091638594866,0.988612949848175,0.004794948268681765
42,EffNet_RecPlot + EffNet_RecPlot,23,1,1,0.02535250037908554,0.948989987373352,0.025657562538981438
42,EffNet_RecPlot + EffNet_RecPlot,24,1,1,0.004372613970190287,0.9952298402786255,0.00039757395279593766
42,EffNet_RecPlot + EffNet_RecPlot,25,1,1,0.00031860321178101003,0.9996692538261414,1.2185223567939829e-05
42,EffNet_RecPlot + EffNet_RecPlot,26,1,1,0.007889132015407085,0.968425452709198,0.02368536777794361
42,EffNet_RecPlot + EffNet_RecPlot,27,1,1,0.14930284023284912,0.8397682309150696,0.010928936302661896
42,EffNet_RecPlot + EffNet_RecPlot,28,1,1,0.04039944335818291,0.9385706186294556,0.021029923111200333
42,EffNet_RecPlot + EffNet_RecPlot,29,1,1,0.004276895429939032,0.973294734954834,0.022428378462791443
42,EffNet_RecPlot + EffNet_RecPlot,30,1,1,0.003933143801987171,0.9958307147026062,0.00023616456019226462
42,EffNet_RecPlot + EffNet_RecPlot,31,1,1,0.0009329593158327043,0.9986771941184998,0.0003898503491654992
42,MobileNet_Original + MobileNet_RecPlot,32,1,1,0.05530314892530441,0.8964599370956421,0.048236921429634094
42,MobileNet_Original + MobileNet_RecPlot,33,1,1,0.0331304669380188,0.8491069078445435,0.11776266992092133
42,MobileNet_Original + MobileNet_RecPlot,34,1,1,0.03241594880819321,0.9083775877952576,0.05920647829771042
42,MobileNet_Original + MobileNet_RecPlot,35,1,1,0.02702278643846512,0.9360491633415222,0.036928027868270874
42,MobileNet_Original + MobileNet_RecPlot,36,1,1,0.2905660569667816,0.5754362940788269,0.13399764895439148
42,MobileNet_Original + MobileNet_RecPlot,37,1,1,0.011312293820083141,0.971855878829956,0.01683182828128338
42,MobileNet_Original + MobileNet_RecPlot,38,1,1,0.10545243322849274,0.8548620939254761,0.03968546912074089
42,MobileNet_Original + MobileNet_RecPlot,39,1,1,0.21723119914531708,0.6581593155860901,0.1246095523238182
42,MobileNet_Original + MobileNet_RecPlot,40,1,1,0.0771077573299408,0.8817367553710938,0.04115545377135277
42,MobileNet_Original + MobileNet_RecPlot,41,1,1,0.052773524075746536,0.4808279871940613,0.4663984775543213
42,MobileNet_Original + MobileNet_RecPlot,42,1,1,0.02807762660086155,0.9426736235618591,0.029248766601085663
42,MobileNet_Original + MobileNet_RecPlot,43,1,1,0.1455695778131485,0.8241817355155945,0.03024871274828911
42,MobileNet_Original + MobileNet_RecPlot,44,1,1,0.024028053507208824,0.9282749891281128,0.04769689589738846
42,MobileNet_Original + MobileNet_RecPlot,45,1,1,0.4248582422733307,0.5530533194541931,0.02208836004137993
42,MobileNet_Original + MobileNet_RecPlot,46,1,1,0.036622676998376846,0.9001674056053162,0.06320997327566147
42,MobileNet_Original + MobileNet_RecPlot,47,2,2,0.022141551598906517,0.005722104571759701,0.9721363186836243
42,MobileNet_Original + MobileNet_RecPlot,48,2,2,0.026425164192914963,0.004826100543141365,0.9687487483024597
42,MobileNet_Original + MobileNet_RecPlot,49,2,1,0.23319384455680847,0.4130803048610687,0.3537258803844452
42,MobileNet_Original + MobileNet_RecPlot,50,2,2,0.05579041689634323,0.06356436014175415,0.8806452751159668
42,MobileNet_Original + MobileNet_RecPlot,51,2,2,0.16600148379802704,0.06751623004674911,0.7664822936058044
42,MobileNet_Original + MobileNet_RecPlot,52,2,2,0.08310781419277191,0.44964897632598877,0.46724316477775574
42,MobileNet_Original + MobileNet_RecPlot,53,2,2,0.055329859256744385,0.019257666543126106,0.9254124164581299
42,MobileNet_Original + MobileNet_RecPlot,54,2,2,0.01241218950599432,0.01996871456503868,0.9676191210746765
42,MobileNet_Original + MobileNet_RecPlot,55,2,0,0.5435879826545715,0.023401597514748573,0.433010458946228
42,MobileNet_Original + MobileNet_RecPlot,56,2,2,0.38174039125442505,0.029114460572600365,0.5891451835632324
42,MobileNet_Original + MobileNet_RecPlot,57,2,1,0.0352504663169384,0.5214989185333252,0.4432506263256073
42,MobileNet_Original + MobileNet_RecPlot,58,2,2,0.24953123927116394,0.03171059861779213,0.7187581658363342
42,MobileNet_Original + EffNet_Original,32,1,1,0.027535825967788696,0.9325945377349854,0.03986965864896774
42,MobileNet_Original + EffNet_Original,33,1,1,0.011961427517235279,0.7986630201339722,0.1893756091594696
42,MobileNet_Original + EffNet_Original,34,1,1,0.01594226248562336,0.9294531941413879,0.05460454896092415
42,MobileNet_Original + EffNet_Original,35,1,1,0.015304741449654102,0.9422401189804077,0.04245512932538986
42,MobileNet_Original + EffNet_Original,36,1,1,0.0024187047965824604,0.9961172342300415,0.001464069471694529
42,MobileNet_Original + EffNet_Original,37,1,1,0.01921183615922928,0.9619204998016357,0.01886768639087677
42,MobileNet_Original + EffNet_Original,38,1,1,0.052612997591495514,0.9151619672775269,0.03222500905394554
42,MobileNet_Original + EffNet_Original,39,1,1,0.006728424225002527,0.9665539860725403,0.026717621833086014
42,MobileNet_Original + EffNet_Original,40,1,1,0.0007173797348514199,0.998154878616333,0.0011277341982349753
42,MobileNet_Original + EffNet_Original,41,1,1,0.00838536862283945,0.968055784702301,0.023558877408504486
42,MobileNet_Original + EffNet_Original,42,1,1,0.004049447365105152,0.9928714632987976,0.0030791207682341337
42,MobileNet_Original + EffNet_Original,43,1,1,0.01724802888929844,0.9700025916099548,0.012749362736940384
42,MobileNet_Original + EffNet_Original,44,1,1,0.017323924228549004,0.9449434280395508,0.037732649594545364
42,MobileNet_Original + EffNet_Original,45,1,1,0.01174323819577694,0.9757903814315796,0.012466314248740673
42,MobileNet_Original + EffNet_Original,46,1,1,0.024432487785816193,0.9524591565132141,0.023108333349227905
42,MobileNet_Original + EffNet_Original,47,2,2,0.027881169691681862,0.08738377690315247,0.8847350478172302
42,MobileNet_Original + EffNet_Original,48,2,2,0.007371323648840189,0.00281435064971447,0.9898143410682678
42,MobileNet_Original + EffNet_Original,49,2,2,0.1649320274591446,0.14168168604373932,0.6933863162994385
42,MobileNet_Original + EffNet_Original,50,2,2,0.10065968334674835,0.09447716176509857,0.8048632144927979
42,MobileNet_Original + EffNet_Original,51,2,2,0.22075660526752472,0.08836128562688828,0.6908820867538452
42,MobileNet_Original + EffNet_Original,52,2,2,0.027405984699726105,0.3426092565059662,0.6299847364425659
42,MobileNet_Original + EffNet_Original,53,2,2,0.06832467764616013,0.01216442883014679,0.9195109009742737
42,MobileNet_Original + EffNet_Original,54,2,2,0.022677622735500336,0.008670746348798275,0.9686516523361206
42,MobileNet_Original + EffNet_Original,55,2,2,0.1913384348154068,0.016415677964687347,0.7922459244728088
42,MobileNet_Original + EffNet_Original,56,2,2,0.43849748373031616,0.0036643794737756252,0.5578381419181824
42,MobileNet_Original + EffNet_Original,57,2,2,0.021486783400177956,0.08389114588499069,0.8946220874786377
42,MobileNet_Original + EffNet_Original,58,2,2,0.051909010857343674,0.002773659536615014,0.9453173875808716
42,MobileNet_Original + EffNet_RecPlot,32,1,1,0.02122148871421814,0.9551303386688232,0.02364811860024929
42,MobileNet_Original + EffNet_RecPlot,33,1,1,0.004407856147736311,0.8953783512115479,0.10021380335092545
42,MobileNet_Original + EffNet_RecPlot,34,1,1,0.028311550617218018,0.9237346649169922,0.047953784465789795
42,MobileNet_Original + EffNet_RecPlot,35,1,1,0.009965971112251282,0.9610249996185303,0.02900901809334755
42,MobileNet_Original + EffNet_RecPlot,36,1,1,0.16306613385677338,0.5026660561561584,0.33426782488822937
42,MobileNet_Original + EffNet_RecPlot,37,1,1,0.003647227305918932,0.9880353212356567,0.008317486383020878
42,MobileNet_Original + EffNet_RecPlot,38,1,1,0.1124926432967186,0.8617851138114929,0.025722244754433632
42,MobileNet_Original + EffNet_RecPlot,39,1,1,0.07022964209318161,0.900691032409668,0.029079297557473183
42,MobileNet_Original + EffNet_RecPlot,40,1,1,0.004642425570636988,0.9933527708053589,0.0020047833677381277
42,MobileNet_Original + EffNet_RecPlot,41,1,2,0.014849964529275894,0.4719049632549286,0.5132451057434082
42,MobileNet_Original + EffNet_RecPlot,42,1,1,0.0028012797702103853,0.9950085282325745,0.002190203173086047
42,MobileNet_Original + EffNet_RecPlot,43,1,1,0.09579863399267197,0.8900688886642456,0.014132510870695114
42,MobileNet_Original + EffNet_RecPlot,44,1,1,0.0263616144657135,0.9253270626068115,0.048311375081539154
42,MobileNet_Original + EffNet_RecPlot,45,1,1,0.1434231549501419,0.8317421674728394,0.024834733456373215
42,MobileNet_Original + EffNet_RecPlot,46,1,1,0.008833028376102448,0.977409839630127,0.01375709380954504
42,MobileNet_Original + EffNet_RecPlot,47,2,2,0.013353987596929073,0.006696487311273813,0.9799495339393616
42,MobileNet_Original + EffNet_RecPlot,48,2,2,0.011908912099897861,0.004768263082951307,0.9833228588104248
42,MobileNet_Original + EffNet_RecPlot,49,2,1,0.14705801010131836,0.5174064040184021,0.33553555607795715
42,MobileNet_Original + EffNet_RecPlot,50,2,2,0.06746478378772736,0.04980592057108879,0.8827292919158936
42,MobileNet_Original + EffNet_RecPlot,51,2,2,0.2028251439332962,0.05336783453822136,0.7438070774078369
42,MobileNet_Original + EffNet_RecPlot,52,2,2,0.05262163653969765,0.17746949195861816,0.7699089050292969
42,MobileNet_Original + EffNet_RecPlot,53,2,2,0.0635654553771019,0.01987140253186226,0.9165631532669067
42,MobileNet_Original + EffNet_RecPlot,54,2,2,0.01362642738968134,0.012635132297873497,0.973738431930542
42,MobileNet_Original + EffNet_RecPlot,55,2,2,0.16086691617965698,0.03131207078695297,0.8078210353851318
42,MobileNet_Original + EffNet_RecPlot,56,2,2,0.37898024916648865,0.011772389523684978,0.6092473268508911
42,MobileNet_Original + EffNet_RecPlot,57,2,2,0.03823408856987953,0.10784146189689636,0.8539245128631592
42,MobileNet_Original + EffNet_RecPlot,58,2,2,0.3912643790245056,0.05420218035578728,0.5545334815979004
42,MobileNet_RecPlot + EffNet_Original,32,1,1,0.04425082355737686,0.914471447467804,0.04127772897481918
42,MobileNet_RecPlot + EffNet_Original,33,1,1,0.037767671048641205,0.8554347157478333,0.10679765045642853
42,MobileNet_RecPlot + EffNet_Original,34,1,1,0.023963065817952156,0.9577928781509399,0.018244106322526932
42,MobileNet_RecPlot + EffNet_Original,35,1,1,0.023003319278359413,0.9554957747459412,0.021500874310731888
42,MobileNet_RecPlot + EffNet_Original,36,1,1,0.2897152602672577,0.5767901539802551,0.13349458575248718
42,MobileNet_RecPlot + EffNet_Original,37,1,1,0.023485368117690086,0.9562156200408936,0.020299069583415985
42,MobileNet_RecPlot + EffNet_Original,38,1,1,0.06579996645450592,0.9128194451332092,0.021380603313446045
42,MobileNet_RecPlot + EffNet_Original,39,1,1,0.21252478659152985,0.6873857378959656,0.10008944571018219
42,MobileNet_RecPlot + EffNet_Original,40,1,1,0.07711102813482285,0.8821666240692139,0.04072234407067299
42,MobileNet_RecPlot + EffNet_Original,41,1,1,0.045241259038448334,0.5112538933753967,0.44350486993789673
42,MobileNet_RecPlot + EffNet_Original,42,1,1,0.02786160819232464,0.9424794912338257,0.029658913612365723
42,MobileNet_RecPlot + EffNet_Original,43,1,1,0.14285123348236084,0.834682822227478,0.02246597222983837
42,MobileNet_RecPlot + EffNet_Original,44,1,1,0.00929751992225647,0.978113055229187,0.012589427642524242
42,MobileNet_RecPlot + EffNet_Original,45,1,1,0.4238610863685608,0.5632272362709045,0.012911736965179443
42,MobileNet_RecPlot + EffNet_Original,46,1,1,0.044385358691215515,0.8960846662521362,0.05952996760606766
42,MobileNet_RecPlot + EffNet_Original,47,2,2,0.035895977169275284,0.08396651595830917,0.88013756275177
42,MobileNet_RecPlot + EffNet_Original,48,2,2,0.021401027217507362,0.002606410766020417,0.9759925603866577
42,MobileNet_RecPlot + EffNet_Original,49,2,1,0.13323363661766052,0.4893141984939575,0.37745219469070435
42,MobileNet_RecPlot + EffNet_Original,50,2,2,0.06821843981742859,0.0624551996588707,0.8693264126777649
42,MobileNet_RecPlot + EffNet_Original,51,2,2,0.07270020246505737,0.06371404975652695,0.8635857701301575
42,MobileNet_RecPlot + EffNet_Original,52,2,1,0.07403812557458878,0.4973970353603363,0.42856481671333313
42,MobileNet_RecPlot + EffNet_Original,53,2,2,0.03887506574392319,0.008371592499315739,0.9527533650398254
42,MobileNet_RecPlot + EffNet_Original,54,2,2,0.022678101435303688,0.013824492692947388,0.9634974002838135
42,MobileNet_RecPlot + EffNet_Original,55,2,0,0.5822253823280334,0.010913994163274765,0.40686067938804626
42,MobileNet_RecPlot + EffNet_Original,56,2,2,0.06675618886947632,0.028891531750559807,0.9043523073196411
42,MobileNet_RecPlot + EffNet_Original,57,2,2,0.029347293078899384,0.46800941228866577,0.5026432871818542
42,MobileNet_RecPlot + EffNet_Original,58,2,2,0.2000986635684967,0.02921697124838829,0.7706843614578247
