seed,cenario,sample,y_true,y_pred,prob_0,prob_1
12,MobileNet_RecPlot + MobileNet_RecPlot,39,1,1,0.051924001425504684,0.9480760097503662
12,MobileNet_RecPlot + MobileNet_RecPlot,40,1,1,0.09209196269512177,0.907908022403717
12,MobileNet_RecPlot + MobileNet_RecPlot,41,1,1,0.026759730651974678,0.9732402563095093
12,MobileNet_RecPlot + MobileNet_RecPlot,42,1,1,0.06594078987836838,0.934059202671051
12,MobileNet_RecPlot + MobileNet_RecPlot,43,1,0,0.81015545129776,0.1898445188999176
12,MobileNet_RecPlot + MobileNet_RecPlot,44,1,1,0.07512599229812622,0.9248740077018738
12,MobileNet_RecPlot + MobileNet_RecPlot,45,1,1,0.03473104164004326,0.9652689695358276
12,EffNet_Original + EffNet_Original,32,1,1,0.0005145015311427414,0.9994854927062988
12,EffNet_Original + EffNet_Original,33,1,1,0.0047758109867572784,0.9952241778373718
12,EffNet_Original + EffNet_Original,34,1,1,0.0020215625409036875,0.9979783892631531
12,EffNet_Original + EffNet_Original,35,1,1,0.002901617670431733,0.9970983266830444
12,EffNet_Original + EffNet_Original,36,1,1,0.002804697724059224,0.997195303440094
12,EffNet_Original + EffNet_Original,37,1,1,0.003933974076062441,0.9960660338401794
12,EffNet_Original + EffNet_Original,38,1,1,0.003963131923228502,0.9960368275642395
12,EffNet_Original + EffNet_Original,39,1,1,0.0013857490848749876,0.9986142516136169
12,EffNet_Original + EffNet_Original,40,1,1,0.006593494210392237,0.9934065341949463
12,EffNet_Original + EffNet_Original,41,1,1,0.0007067139958962798,0.9992932677268982
12,EffNet_Original + EffNet_Original,42,1,1,0.002420760691165924,0.9975792765617371
12,EffNet_Original + EffNet_Original,43,1,1,0.007298247888684273,0.9927017688751221
12,EffNet_Original + EffNet_Original,44,1,1,0.0011803057277575135,0.9988197088241577
12,EffNet_Original + EffNet_Original,45,1,1,0.004428338725119829,0.9955716729164124
12,EffNet_RecPlot + EffNet_RecPlot,32,1,1,0.30882054567337036,0.6911794543266296
12,EffNet_RecPlot + EffNet_RecPlot,33,1,1,0.07127829641103745,0.9287217259407043
12,EffNet_RecPlot + EffNet_RecPlot,34,1,1,0.308718740940094,0.691281259059906
12,EffNet_RecPlot + EffNet_RecPlot,35,1,1,0.45831263065338135,0.5416874289512634
12,EffNet_RecPlot + EffNet_RecPlot,36,1,1,0.35644036531448364,0.6435596346855164
12,EffNet_RecPlot + EffNet_RecPlot,37,1,1,0.030672596767544746,0.969327449798584
12,EffNet_RecPlot + EffNet_RecPlot,38,1,1,0.026402994990348816,0.97359699010849
12,EffNet_RecPlot + EffNet_RecPlot,39,1,1,0.03234797716140747,0.9676520228385925
12,EffNet_RecPlot + EffNet_RecPlot,40,1,1,0.04653589427471161,0.953464150428772
12,EffNet_RecPlot + EffNet_RecPlot,41,1,1,0.03632809966802597,0.9636719226837158
12,EffNet_RecPlot + EffNet_RecPlot,42,1,1,0.11198871582746506,0.8880113363265991
12,EffNet_RecPlot + EffNet_RecPlot,43,1,1,0.22348874807357788,0.7765113115310669
12,EffNet_RecPlot + EffNet_RecPlot,44,1,1,0.020059512928128242,0.9799404740333557
12,EffNet_RecPlot + EffNet_RecPlot,45,1,1,0.03372478857636452,0.9662752151489258
42,MobileNet_Original + MobileNet_RecPlot,0,0,0,0.6767132878303528,0.3232867419719696
42,MobileNet_Original + MobileNet_RecPlot,1,0,0,0.6714179515838623,0.3285820782184601
42,MobileNet_Original + MobileNet_RecPlot,2,0,0,0.9796391725540161,0.02036082185804844
42,MobileNet_Original + MobileNet_RecPlot,3,0,0,0.868209958076477,0.13179005682468414
42,MobileNet_Original + MobileNet_RecPlot,4,0,0,0.7628315687179565,0.23716843128204346
42,MobileNet_Original + MobileNet_RecPlot,5,0,0,0.9739484786987305,0.02605155110359192
42,MobileNet_Original + MobileNet_RecPlot,6,0,0,0.8721449375152588,0.1278550922870636
42,MobileNet_Original + MobileNet_RecPlot,7,0,0,0.9130669236183167,0.08693306893110275
42,MobileNet_Original + MobileNet_RecPlot,8,0,0,0.950948178768158,0.049051813781261444
42,MobileNet_Original + MobileNet_RecPlot,9,0,0,0.6738944053649902,0.32610559463500977
42,MobileNet_Original + MobileNet_RecPlot,10,0,0,0.6603200435638428,0.3396799564361572
42,MobileNet_Original + MobileNet_RecPlot,11,0,0,0.8434684872627258,0.15653152763843536
42,MobileNet_Original + MobileNet_RecPlot,12,0,0,0.8076832890510559,0.19231675565242767
42,MobileNet_Original + MobileNet_RecPlot,13,0,0,0.8520093560218811,0.14799067378044128
42,MobileNet_Original + MobileNet_RecPlot,14,0,0,0.9372184872627258,0.06278153508901596
42,MobileNet_Original + MobileNet_RecPlot,15,0,0,0.8354669809341431,0.16453298926353455
42,MobileNet_Original + MobileNet_RecPlot,16,0,0,0.7541438341140747,0.2458561658859253
42,MobileNet_Original + MobileNet_RecPlot,17,0,0,0.6951801180839539,0.30481991171836853
42,MobileNet_Original + MobileNet_RecPlot,18,0,0,0.7701672911643982,0.2298327088356018
42,MobileNet_Original + MobileNet_RecPlot,19,0,0,0.9222739934921265,0.07772598415613174
42,MobileNet_Original + MobileNet_RecPlot,20,0,0,0.87400221824646,0.12599775195121765
42,MobileNet_Original + MobileNet_RecPlot,21,0,0,0.8807103633880615,0.11928964406251907
42,MobileNet_Original + MobileNet_RecPlot,22,1,1,0.10947351157665253,0.890526533126831
42,MobileNet_Original + MobileNet_RecPlot,23,1,1,0.02615205943584442,0.9738479256629944
42,MobileNet_Original + MobileNet_RecPlot,24,1,1,0.05931250751018524,0.9406875371932983
42,MobileNet_Original + MobileNet_RecPlot,25,1,1,0.1119329184293747,0.8880671262741089
42,MobileNet_Original + MobileNet_RecPlot,26,1,1,0.34666070342063904,0.6533393263816833
42,MobileNet_Original + MobileNet_RecPlot,27,1,1,0.050507694482803345,0.9494922757148743
42,MobileNet_Original + MobileNet_RecPlot,28,1,1,0.2999485731124878,0.7000514268875122
42,MobileNet_Original + MobileNet_RecPlot,29,1,1,0.09183286875486374,0.9081671237945557
42,MobileNet_Original + MobileNet_RecPlot,30,1,1,0.04874163493514061,0.9512583613395691
42,MobileNet_Original + MobileNet_RecPlot,31,1,1,0.28096944093704224,0.7190306186676025
42,MobileNet_Original + EffNet_Original,0,0,0,0.9529271125793457,0.04707290232181549
42,MobileNet_Original + EffNet_Original,1,0,1,0.40040063858032227,0.5995993614196777
42,MobileNet_Original + EffNet_Original,2,0,0,0.9087319374084473,0.09126810729503632
42,MobileNet_Original + EffNet_Original,3,0,0,0.9044595956802368,0.09554033726453781
42,MobileNet_Original + EffNet_Original,4,0,0,0.6702593564987183,0.3297406733036041
42,MobileNet_Original + EffNet_Original,5,0,0,0.9545152187347412,0.04548482596874237
42,MobileNet_Original + EffNet_Original,6,0,0,0.9307639598846436,0.06923604756593704
42,MobileNet_Original + EffNet_Original,7,0,0,0.7987796068191528,0.20122039318084717
42,MobileNet_Original + EffNet_Original,8,0,0,0.9681440591812134,0.03185596317052841
42,MobileNet_Original + EffNet_Original,9,0,0,0.6942343711853027,0.30576565861701965
42,MobileNet_Original + EffNet_Original,10,0,0,0.5142941474914551,0.4857058525085449
42,MobileNet_Original + EffNet_Original,11,0,0,0.5455631017684937,0.45443689823150635
42,MobileNet_Original + EffNet_Original,12,0,0,0.8557690382003784,0.14423102140426636
42,MobileNet_Original + EffNet_Original,13,0,0,0.6118686199188232,0.38813138008117676
42,MobileNet_Original + EffNet_Original,14,0,0,0.7292863130569458,0.2707136869430542
42,MobileNet_Original + EffNet_Original,15,0,0,0.749915361404419,0.25008463859558105
42,MobileNet_Original + EffNet_Original,16,0,0,0.8476141691207886,0.1523858606815338
42,MobileNet_Original + EffNet_Original,17,0,1,0.4956167936325073,0.5043832063674927
42,MobileNet_Original + EffNet_Original,18,0,0,0.800239086151123,0.19976088404655457
42,MobileNet_Original + EffNet_Original,19,0,0,0.8402116894721985,0.1597883403301239
42,MobileNet_Original + EffNet_Original,20,0,1,0.4804469347000122,0.5195530652999878
42,MobileNet_Original + EffNet_Original,21,0,0,0.6793221831321716,0.32067781686782837
42,MobileNet_Original + EffNet_Original,22,1,1,0.02234346605837345,0.9776565432548523
42,MobileNet_Original + EffNet_Original,23,1,1,0.003608069382607937,0.9963919520378113
42,MobileNet_Original + EffNet_Original,24,1,1,0.0021785220596939325,0.9978215098381042
42,MobileNet_Original + EffNet_Original,25,1,1,0.0019483757205307484,0.998051643371582
42,MobileNet_Original + EffNet_Original,26,1,1,0.0005845658015459776,0.9994154572486877
42,MobileNet_Original + EffNet_Original,27,1,1,0.024845853447914124,0.9751541614532471
42,MobileNet_Original + EffNet_Original,28,1,0,0.5058901309967041,0.4941098392009735
42,MobileNet_Original + EffNet_Original,29,1,1,0.025033574551343918,0.9749664068222046
42,MobileNet_Original + EffNet_Original,30,1,1,0.011696737259626389,0.9883032441139221
42,MobileNet_Original + EffNet_Original,31,1,1,0.008366159163415432,0.9916338920593262
42,MobileNet_Original + EffNet_RecPlot,0,0,1,0.48768386244773865,0.512316107749939
42,MobileNet_Original + EffNet_RecPlot,1,0,0,0.5334464311599731,0.46655356884002686
42,MobileNet_Original + EffNet_RecPlot,2,0,0,0.9531833529472351,0.04681667312979698
42,MobileNet_Original + EffNet_RecPlot,3,0,0,0.833272397518158,0.16672763228416443
42,MobileNet_Original + EffNet_RecPlot,4,0,0,0.8975690007209778,0.10243101418018341
42,MobileNet_Original + EffNet_RecPlot,5,0,0,0.8924624919891357,0.10753753036260605
42,MobileNet_Original + EffNet_RecPlot,6,0,0,0.947235107421875,0.05276491492986679
42,MobileNet_Original + EffNet_RecPlot,7,0,0,0.9214025139808655,0.07859747111797333
42,MobileNet_Original + EffNet_RecPlot,8,0,0,0.988964319229126,0.011035698466002941
42,MobileNet_Original + EffNet_RecPlot,9,0,0,0.7455289959907532,0.2544710040092468
42,MobileNet_Original + EffNet_RecPlot,10,0,0,0.5911431312561035,0.4088568687438965
42,MobileNet_Original + EffNet_RecPlot,11,0,0,0.847570538520813,0.1524294763803482
42,MobileNet_Original + EffNet_RecPlot,12,0,0,0.8289842009544373,0.17101578414440155
42,MobileNet_Original + EffNet_RecPlot,13,0,0,0.8870553970336914,0.1129445731639862
42,MobileNet_Original + EffNet_RecPlot,14,0,0,0.96757972240448,0.03242027759552002
42,MobileNet_Original + EffNet_RecPlot,15,0,0,0.8744601011276245,0.1255398690700531
42,MobileNet_Original + EffNet_RecPlot,16,0,0,0.8120017051696777,0.18799826502799988
42,MobileNet_Original + EffNet_RecPlot,17,0,0,0.7258512377738953,0.2741487920284271
42,MobileNet_Original + EffNet_RecPlot,18,0,0,0.7626038789749146,0.23739613592624664
42,MobileNet_Original + EffNet_RecPlot,19,0,0,0.9588124752044678,0.041187528520822525
42,MobileNet_Original + EffNet_RecPlot,20,0,0,0.8785610198974609,0.12143895030021667
42,MobileNet_Original + EffNet_RecPlot,21,0,0,0.9161767959594727,0.08382320404052734
42,MobileNet_Original + EffNet_RecPlot,22,1,1,0.19109851121902466,0.8089014887809753
42,MobileNet_Original + EffNet_RecPlot,23,1,1,0.004735006485134363,0.995265007019043
42,MobileNet_Original + EffNet_RecPlot,24,1,1,0.005653858184814453,0.9943461418151855
42,MobileNet_Original + EffNet_RecPlot,25,1,1,0.027363315224647522,0.9726366996765137
42,MobileNet_Original + EffNet_RecPlot,26,1,1,0.3385425806045532,0.6614574193954468
42,MobileNet_Original + EffNet_RecPlot,27,1,1,0.03556355834007263,0.964436411857605
42,MobileNet_Original + EffNet_RecPlot,28,1,1,0.394143283367157,0.605856716632843
42,MobileNet_Original + EffNet_RecPlot,29,1,1,0.12898139655590057,0.8710185885429382
42,MobileNet_Original + EffNet_RecPlot,30,1,1,0.03728868439793587,0.9627113342285156
42,MobileNet_Original + EffNet_RecPlot,31,1,1,0.03756183758378029,0.96243816614151
42,MobileNet_RecPlot + EffNet_Original,0,0,0,0.6928520798683167,0.30714792013168335
42,MobileNet_RecPlot + EffNet_Original,1,0,0,0.566339910030365,0.4336601197719574
42,MobileNet_RecPlot + EffNet_Original,2,0,0,0.9236100316047668,0.07638999819755554
42,MobileNet_RecPlot + EffNet_Original,3,0,0,0.96163010597229,0.03836992010474205
42,MobileNet_RecPlot + EffNet_Original,4,0,0,0.5127122402191162,0.4872877597808838
42,MobileNet_RecPlot + EffNet_Original,5,0,0,0.9500770568847656,0.04992299526929855
42,MobileNet_RecPlot + EffNet_Original,6,0,0,0.8946719169616699,0.10532809048891068
42,MobileNet_RecPlot + EffNet_Original,7,0,0,0.8664218783378601,0.13357815146446228
42,MobileNet_RecPlot + EffNet_Original,8,0,0,0.9239093661308289,0.07609064877033234
42,MobileNet_RecPlot + EffNet_Original,9,0,0,0.8287276029586792,0.1712723672389984
42,MobileNet_RecPlot + EffNet_Original,10,0,0,0.6431424021720886,0.3568575978279114
42,MobileNet_RecPlot + EffNet_Original,11,0,0,0.6805393695831299,0.3194606304168701
42,MobileNet_RecPlot + EffNet_Original,12,0,0,0.7365990877151489,0.2634009122848511
42,MobileNet_RecPlot + EffNet_Original,13,0,0,0.6327449679374695,0.3672550320625305
42,MobileNet_RecPlot + EffNet_Original,14,0,0,0.6763918399810791,0.3236081302165985
42,MobileNet_RecPlot + EffNet_Original,15,0,0,0.7915274500846863,0.20847256481647491
42,MobileNet_RecPlot + EffNet_Original,16,0,0,0.7161990404129028,0.2838009297847748
42,MobileNet_RecPlot + EffNet_Original,17,0,0,0.7236593961715698,0.2763406038284302
42,MobileNet_RecPlot + EffNet_Original,18,0,0,0.7344691157341003,0.26553091406822205
42,MobileNet_RecPlot + EffNet_Original,19,0,0,0.8182251453399658,0.1817748248577118
42,MobileNet_RecPlot + EffNet_Original,20,0,0,0.5764862298965454,0.4235137701034546
42,MobileNet_RecPlot + EffNet_Original,21,0,0,0.6604328155517578,0.3395671844482422
42,MobileNet_RecPlot + EffNet_Original,22,1,1,0.08885045349597931,0.9111495614051819
42,MobileNet_RecPlot + EffNet_Original,23,1,1,0.023064136505126953,0.976935863494873
42,MobileNet_RecPlot + EffNet_Original,24,1,1,0.05728779733181,0.9427121877670288
42,MobileNet_RecPlot + EffNet_Original,25,1,1,0.11049000173807144,0.8895100355148315
42,MobileNet_RecPlot + EffNet_Original,26,1,1,0.3463844656944275,0.6536155939102173
42,MobileNet_RecPlot + EffNet_Original,27,1,1,0.029292186722159386,0.9707078337669373
42,MobileNet_RecPlot + EffNet_Original,28,1,1,0.2667619585990906,0.7332381010055542
42,MobileNet_RecPlot + EffNet_Original,29,1,1,0.0919768214225769,0.9080231189727783
42,MobileNet_RecPlot + EffNet_Original,30,1,1,0.04011267423629761,0.9598873257637024
42,MobileNet_RecPlot + EffNet_Original,31,1,1,0.282480925321579,0.7175191044807434
42,MobileNet_RecPlot + EffNet_RecPlot,0,0,1,0.22760885953903198,0.772391140460968
42,MobileNet_RecPlot + EffNet_RecPlot,1,0,0,0.6993857026100159,0.3006143271923065
42,MobileNet_RecPlot + EffNet_RecPlot,2,0,0,0.9680614471435547,0.03193855285644531
42,MobileNet_RecPlot + EffNet_RecPlot,3,0,0,0.8904427886009216,0.10955719649791718
42,MobileNet_RecPlot + EffNet_RecPlot,4,0,0,0.7400219440460205,0.25997811555862427
42,MobileNet_RecPlot + EffNet_RecPlot,5,0,0,0.8880243301391602,0.11197569221258163
42,MobileNet_RecPlot + EffNet_RecPlot,6,0,0,0.9111430644989014,0.08885695785284042
42,MobileNet_RecPlot + EffNet_RecPlot,7,0,0,0.9890447854995728,0.010955202393233776
42,MobileNet_RecPlot + EffNet_RecPlot,8,0,0,0.9447296261787415,0.05527039244771004
42,MobileNet_RecPlot + EffNet_RecPlot,9,0,0,0.8800222873687744,0.1199776902794838
42,MobileNet_RecPlot + EffNet_RecPlot,10,0,0,0.7199914455413818,0.28000861406326294
42,MobileNet_RecPlot + EffNet_RecPlot,11,0,0,0.9825468063354492,0.01745319366455078
42,MobileNet_RecPlot + EffNet_RecPlot,12,0,0,0.7098143100738525,0.29018568992614746
42,MobileNet_RecPlot + EffNet_RecPlot,13,0,0,0.9079318046569824,0.09206821024417877
42,MobileNet_RecPlot + EffNet_RecPlot,14,0,0,0.9146852493286133,0.08531473577022552
42,MobileNet_RecPlot + EffNet_RecPlot,15,0,0,0.9160722494125366,0.08392778038978577
42,MobileNet_RecPlot + EffNet_RecPlot,16,0,0,0.6805866956710815,0.31941336393356323
42,MobileNet_RecPlot + EffNet_RecPlot,17,0,0,0.9538938403129578,0.04610617831349373
42,MobileNet_RecPlot + EffNet_RecPlot,18,0,0,0.6968338489532471,0.30316615104675293
42,MobileNet_RecPlot + EffNet_RecPlot,19,0,0,0.9368259906768799,0.06317403167486191
42,MobileNet_RecPlot + EffNet_RecPlot,20,0,0,0.9746003150939941,0.025399673730134964
42,MobileNet_RecPlot + EffNet_RecPlot,21,0,0,0.8972874283790588,0.10271258652210236
42,MobileNet_RecPlot + EffNet_RecPlot,22,1,1,0.25760549306869507,0.7423945665359497
42,MobileNet_RecPlot + EffNet_RecPlot,23,1,1,0.024191075935959816,0.9758089184761047
42,MobileNet_RecPlot + EffNet_RecPlot,24,1,1,0.06076313555240631,0.9392368793487549
42,MobileNet_RecPlot + EffNet_RecPlot,25,1,1,0.1359049379825592,0.8640950918197632
42,MobileNet_RecPlot + EffNet_RecPlot,26,1,0,0.6843425035476685,0.3156575560569763
42,MobileNet_RecPlot + EffNet_RecPlot,27,1,1,0.040009889751672745,0.9599900841712952
42,MobileNet_RecPlot + EffNet_RecPlot,28,1,1,0.15501509606838226,0.8449849486351013
42,MobileNet_RecPlot + EffNet_RecPlot,29,1,1,0.19592463970184326,0.8040753602981567
42,MobileNet_RecPlot + EffNet_RecPlot,30,1,1,0.06570462137460709,0.9342953562736511
42,MobileNet_RecPlot + EffNet_RecPlot,31,1,1,0.31167662143707275,0.6883233785629272
42,EffNet_Original + EffNet_RecPlot,0,0,0,0.5038227438926697,0.4961772859096527
42,EffNet_Original + EffNet_RecPlot,1,0,1,0.42836838960647583,0.5716316103935242
42,EffNet_Original + EffNet_RecPlot,2,0,0,0.8971542119979858,0.10284584015607834
42,EffNet_Original + EffNet_RecPlot,3,0,0,0.926692545413971,0.07330748438835144
42,EffNet_Original + EffNet_RecPlot,4,0,0,0.6474497318267822,0.35255032777786255
42,EffNet_Original + EffNet_RecPlot,5,0,0,0.8685910701751709,0.13140897452831268
42,EffNet_Original + EffNet_RecPlot,6,0,0,0.9697620868682861,0.030237924307584763
42,EffNet_Original + EffNet_RecPlot,7,0,0,0.8747574687004089,0.12524254620075226
42,EffNet_Original + EffNet_RecPlot,8,0,0,0.9619254469871521,0.03807453438639641
42,EffNet_Original + EffNet_RecPlot,9,0,0,0.9003622531890869,0.09963776171207428
42,EffNet_Original + EffNet_RecPlot,10,0,0,0.5739655494689941,0.42603451013565063
42,EffNet_Original + EffNet_RecPlot,11,0,0,0.684641420841217,0.31535860896110535
42,EffNet_Original + EffNet_RecPlot,12,0,0,0.757900059223175,0.24209997057914734
42,EffNet_Original + EffNet_RecPlot,13,0,0,0.6677910685539246,0.33220893144607544
42,EffNet_Original + EffNet_RecPlot,14,0,0,0.706753134727478,0.29324689507484436
42,EffNet_Original + EffNet_RecPlot,15,0,0,0.8305205702781677,0.16947944462299347
42,EffNet_Original + EffNet_RecPlot,16,0,0,0.7740569710731506,0.22594304382801056
42,EffNet_Original + EffNet_RecPlot,17,0,0,0.7543305158615112,0.24566948413848877
42,EffNet_Original + EffNet_RecPlot,18,0,0,0.7269057035446167,0.2730943262577057
42,EffNet_Original + EffNet_RecPlot,19,0,0,0.8547636270523071,0.14523635804653168
42,EffNet_Original + EffNet_RecPlot,20,0,0,0.5810450315475464,0.4189549684524536
42,EffNet_Original + EffNet_RecPlot,21,0,0,0.695899248123169,0.30410075187683105
42,EffNet_Original + EffNet_RecPlot,22,1,1,0.17047545313835144,0.8295245170593262
42,EffNet_Original + EffNet_RecPlot,23,1,1,0.0016470857663080096,0.9983528852462769
42,EffNet_Original + EffNet_RecPlot,24,1,1,0.003629146609455347,0.9963709115982056
42,EffNet_Original + EffNet_RecPlot,25,1,1,0.02592039853334427,0.9740796089172363
42,EffNet_Original + EffNet_RecPlot,26,1,1,0.3382663428783417,0.6617336869239807
42,EffNet_Original + EffNet_RecPlot,27,1,1,0.014348046854138374,0.985651969909668
42,EffNet_Original + EffNet_RecPlot,28,1,1,0.36095666885375977,0.6390433311462402
42,EffNet_Original + EffNet_RecPlot,29,1,1,0.12912535667419434,0.8708746433258057
42,EffNet_Original + EffNet_RecPlot,30,1,1,0.028659729287028313,0.9713402986526489
42,EffNet_Original + EffNet_RecPlot,31,1,1,0.03907332196831703,0.9609266519546509
42,MobileNet_Original + MobileNet_Original,0,0,0,0.9367882609367371,0.06321170926094055
42,MobileNet_Original + MobileNet_Original,1,0,0,0.5054786801338196,0.4945213198661804
42,MobileNet_Original + MobileNet_Original,2,0,0,0.9647610783576965,0.03523894399404526
42,MobileNet_Original + MobileNet_Original,3,0,0,0.8110395669937134,0.1889604926109314
42,MobileNet_Original + MobileNet_Original,4,0,0,0.9203786253929138,0.07962135225534439
42,MobileNet_Original + MobileNet_Original,5,0,0,0.978386640548706,0.021613385528326035
42,MobileNet_Original + MobileNet_Original,6,0,0,0.9082369804382324,0.09176304191350937
42,MobileNet_Original + MobileNet_Original,7,0,0,0.8454246520996094,0.15457533299922943
42,MobileNet_Original + MobileNet_Original,8,0,0,0.9951828718185425,0.004817123990505934
42,MobileNet_Original + MobileNet_Original,9,0,0,0.539401113986969,0.460598886013031
42,MobileNet_Original + MobileNet_Original,10,0,0,0.5314717888832092,0.46852821111679077
42,MobileNet_Original + MobileNet_Original,11,0,0,0.7084922194480896,0.2915078103542328
42,MobileNet_Original + MobileNet_Original,12,0,0,0.9268531799316406,0.07314684242010117
42,MobileNet_Original + MobileNet_Original,13,0,0,0.8311329483985901,0.16886702179908752
42,MobileNet_Original + MobileNet_Original,14,0,0,0.9901129007339478,0.009887069463729858
42,MobileNet_Original + MobileNet_Original,15,0,0,0.7938549518585205,0.20614507794380188
42,MobileNet_Original + MobileNet_Original,16,0,0,0.8855589032173157,0.11444108188152313
42,MobileNet_Original + MobileNet_Original,17,0,1,0.46713748574256897,0.5328624844551086
42,MobileNet_Original + MobileNet_Original,18,0,0,0.8359373211860657,0.16406269371509552
42,MobileNet_Original + MobileNet_Original,19,0,0,0.9442605376243591,0.05573948472738266
42,MobileNet_Original + MobileNet_Original,20,0,0,0.7779629826545715,0.22203704714775085
42,MobileNet_Original + MobileNet_Original,21,0,0,0.8995997309684753,0.10040026903152466
42,MobileNet_Original + MobileNet_Original,22,1,1,0.04296652227640152,0.9570334553718567
42,MobileNet_Original + MobileNet_Original,23,1,1,0.006695989985018969,0.9933040142059326
42,MobileNet_Original + MobileNet_Original,24,1,1,0.004203233867883682,0.995796799659729
42,MobileNet_Original + MobileNet_Original,25,1,1,0.0033912931103259325,0.9966087341308594
42,MobileNet_Original + MobileNet_Original,26,1,1,0.0008607825729995966,0.9991391897201538
42,MobileNet_Original + MobileNet_Original,27,1,1,0.04606136679649353,0.9539386630058289
42,MobileNet_Original + MobileNet_Original,28,1,0,0.5390768051147461,0.4609232246875763
42,MobileNet_Original + MobileNet_Original,29,1,1,0.024889618158340454,0.9751104116439819
42,MobileNet_Original + MobileNet_Original,30,1,1,0.020325694233179092,0.9796742796897888
42,MobileNet_Original + MobileNet_Original,31,1,1,0.00685467291623354,0.9931453466415405
42,MobileNet_RecPlot + MobileNet_RecPlot,0,0,1,0.41663822531700134,0.583361804485321
42,MobileNet_RecPlot + MobileNet_RecPlot,1,0,0,0.8373571634292603,0.16264283657073975
42,MobileNet_RecPlot + MobileNet_RecPlot,2,0,0,0.9945173263549805,0.005482700653374195
42,MobileNet_RecPlot + MobileNet_RecPlot,3,0,0,0.9253803491592407,0.07461962848901749
42,MobileNet_RecPlot + MobileNet_RecPlot,4,0,0,0.6052844524383545,0.3947155177593231
42,MobileNet_RecPlot + MobileNet_RecPlot,5,0,0,0.9695102572441101,0.030489716678857803
42,MobileNet_RecPlot + MobileNet_RecPlot,6,0,0,0.8360528945922852,0.16394713521003723
42,MobileNet_RecPlot + MobileNet_RecPlot,7,0,0,0.9807091951370239,0.019290803000330925
42,MobileNet_RecPlot + MobileNet_RecPlot,8,0,0,0.9067135453224182,0.09328650683164597
42,MobileNet_RecPlot + MobileNet_RecPlot,9,0,0,0.8083876967430115,0.19161230325698853
42,MobileNet_RecPlot + MobileNet_RecPlot,10,0,0,0.7891682982444763,0.21083170175552368
42,MobileNet_RecPlot + MobileNet_RecPlot,11,0,0,0.9784447550773621,0.021555254235863686
42,MobileNet_RecPlot + MobileNet_RecPlot,12,0,0,0.6885133981704712,0.3114866614341736
42,MobileNet_RecPlot + MobileNet_RecPlot,13,0,0,0.8728857040405273,0.12711429595947266
42,MobileNet_RecPlot + MobileNet_RecPlot,14,0,0,0.8843240141868591,0.11567598581314087
42,MobileNet_RecPlot + MobileNet_RecPlot,15,0,0,0.8770791292190552,0.12292090058326721
42,MobileNet_RecPlot + MobileNet_RecPlot,16,0,0,0.6227287650108337,0.37727123498916626
42,MobileNet_RecPlot + MobileNet_RecPlot,17,0,0,0.9232227206230164,0.07677729427814484
42,MobileNet_RecPlot + MobileNet_RecPlot,18,0,0,0.7043972611427307,0.2956027090549469
42,MobileNet_RecPlot + MobileNet_RecPlot,19,0,0,0.9002875089645386,0.09971249103546143
42,MobileNet_RecPlot + MobileNet_RecPlot,20,0,0,0.9700415730476379,0.02995847538113594
42,MobileNet_RecPlot + MobileNet_RecPlot,21,0,0,0.8618209958076477,0.1381790190935135
42,MobileNet_RecPlot + MobileNet_RecPlot,22,1,1,0.17598049342632294,0.8240195512771606
42,MobileNet_RecPlot + MobileNet_RecPlot,23,1,1,0.04560812935233116,0.9543918967247009
42,MobileNet_RecPlot + MobileNet_RecPlot,24,1,1,0.1144217848777771,0.8855782151222229
42,MobileNet_RecPlot + MobileNet_RecPlot,25,1,1,0.22047454118728638,0.7795254588127136
42,MobileNet_RecPlot + MobileNet_RecPlot,26,1,0,0.6924605965614319,0.3075394332408905
42,MobileNet_RecPlot + MobileNet_RecPlot,27,1,1,0.054954029619693756,0.9450459480285645
42,MobileNet_RecPlot + MobileNet_RecPlot,28,1,1,0.06082040071487427,0.9391796588897705
42,MobileNet_RecPlot + MobileNet_RecPlot,29,1,1,0.15877611935138702,0.8412238955497742
42,MobileNet_RecPlot + MobileNet_RecPlot,30,1,1,0.07715757191181183,0.9228424429893494
42,MobileNet_RecPlot + MobileNet_RecPlot,31,1,0,0.555084228515625,0.4449158310890198
42,EffNet_Original + EffNet_Original,0,0,0,0.9690659642219543,0.03093409165740013
42,EffNet_Original + EffNet_Original,1,0,1,0.29532262682914734,0.704677402973175
42,EffNet_Original + EffNet_Original,2,0,0,0.8527027368545532,0.14729727804660797
42,EffNet_Original + EffNet_Original,3,0,0,0.9978797435760498,0.0021202079951763153
42,EffNet_Original + EffNet_Original,4,0,1,0.42014002799987793,0.5798599720001221
42,EffNet_Original + EffNet_Original,5,0,0,0.9306436777114868,0.06935626268386841
42,EffNet_Original + EffNet_Original,6,0,0,0.9532909989356995,0.046709056943655014
42,EffNet_Original + EffNet_Original,7,0,0,0.7521345019340515,0.2478654682636261
42,EffNet_Original + EffNet_Original,8,0,0,0.9411051869392395,0.058894794434309006
42,EffNet_Original + EffNet_Original,9,0,0,0.8490676283836365,0.1509324312210083
42,EffNet_Original + EffNet_Original,10,0,1,0.4971165060997009,0.5028834939002991
42,EffNet_Original + EffNet_Original,11,0,1,0.3826339542865753,0.6173660755157471
42,EffNet_Original + EffNet_Original,12,0,0,0.7846848368644714,0.21531519293785095
